Role,TimeofDay,DayofWeek,MMR,PartySize,QueueDuration
0, 0.8264699074074074, 0.625, 0.85, 0.8, 84
0, 0.9678472222222222, 0.75, 0.85, 0.4, 31
0, 0.6735185185185185, 0.375, 0.8, 0.4, 29
0, 0.652800925925926, 0.875, 0.5, 0.2, 25
1, 0.4405324074074074, 0.875, 0.5, 0.2, 37
0, 0.7871527777777778, 0.75, 0.8, 0.2, 37
0, 0.07762731481481482, 0.375, 0.85, 0.4, 66
1, 0.2899421296296296, 0.25, 0.2, 0.2, 59
0, 0.8694097222222222, 0.125, 0.25, 0.6, 24
0, 0.47552083333333334, 0.75, 0.9, 0.2, 20
0, 0.1165162037037037, 0.375, 0.35, 0.6, 130
0, 0.9765972222222222, 0.875, 0.4, 0.4, 109
1, 0.18241898148148147, 0.125, 0.2, 0.2, 28
0, 0.06001157407407407, 0.875, 0.9, 0.8, 51
1, 0.6867013888888889, 0.25, 0.4, 0.2, 86
0, 0.3332523148148148, 0.625, 0.35, 0.8, 156
0, 0.37373842592592593, 0.875, 0.55, 0.6, 45
1, 0.1689351851851852, 0.875, 0.7, 0.2, 34
0, 0.12702546296296297, 0.875, 0.65, 0.6, 23
1, 0.9448148148148148, 0.75, 0.05, 0.2, 46
1, 0.6413078703703704, 0.375, 1.0, 0.2, 130
0, 0.08100694444444445, 0.75, 0.1, 0.4, 37
0, 0.16274305555555554, 0.125, 0.85, 0.8, 155
0, 0.35627314814814814, 0.0, 0.55, 0.2, 159
1, 0.10704861111111111, 0.625, 0.5, 0.2, 122
0, 0.7614120370370371, 0.25, 0.05, 0.8, 52
0, 0.768275462962963, 0.75, 0.55, 0.8, 19
0, 0.25202546296296297, 0.25, 0.5, 0.2, 51
0, 0.8612268518518519, 0.625, 0.9, 0.6, 25
0, 0.32488425925925923, 0.25, 0.3, 0.4, 26
0, 0.6733564814814815, 0.625, 0.1, 0.4, 58
0, 0.5192245370370371, 0.625, 0.8, 0.6, 53
1, 0.3202314814814815, 0.625, 0.05, 0.2, 304
0, 0.13498842592592591, 0.625, 0.55, 0.2, 90
0, 0.46239583333333334, 0.75, 0.2, 0.2, 118
0, 0.7906828703703703, 0.75, 0.7, 0.8, 112
0, 0.5571990740740741, 0.125, 0.4, 0.8, 16
0, 0.6978935185185186, 0.125, 0.9, 0.8, 68
0, 0.4414814814814815, 0.375, 0.1, 0.6, 242
1, 0.7232291666666667, 0.25, 0.05, 0.2, 11
0, 0.47423611111111114, 0.0, 0.85, 0.8, 43
0, 0.4503935185185185, 0.125, 0.3, 0.6, 54
1, 0.6976157407407407, 0.875, 0.95, 0.2, 41
0, 0.9127083333333333, 0.75, 0.1, 0.2, 29
1, 0.8704861111111111, 0.125, 0.2, 0.2, 16
1, 0.345162037037037, 0.625, 0.95, 0.2, 36
0, 0.06413194444444445, 0.75, 0.95, 0.2, 77
0, 0.5115162037037037, 0.375, 0.55, 0.4, 90
0, 0.5495601851851852, 0.625, 0.6, 0.2, 93
0, 0.7813194444444445, 0.125, 0.8, 0.2, 33
1, 0.898125, 0.625, 0.95, 0.2, 51
0, 0.0001273148148148148, 0.125, 0.9, 0.6, 53
0, 0.40934027777777776, 0.625, 0.25, 0.8, 36
1, 0.4942361111111111, 0.875, 0.55, 0.2, 90
0, 0.7074074074074074, 0.0, 0.05, 0.4, 84
0, 0.5405208333333333, 0.25, 0.8, 0.6, 19
1, 0.6027199074074074, 0.375, 0.6, 0.2, 61
0, 0.24482638888888889, 0.25, 0.75, 0.4, 26
0, 0.3143634259259259, 0.75, 0.55, 0.4, 26
0, 0.4565972222222222, 0.0, 0.35, 0.4, 232
1, 0.758125, 0.0, 0.5, 0.2, 65
0, 0.03886574074074074, 0.875, 0.35, 0.2, 81
0, 0.0866087962962963, 0.125, 0.65, 0.8, 16
0, 0.9453125, 0.625, 0.5, 0.4, 45
0, 0.4122222222222222, 0.125, 0.1, 0.6, 31
1, 0.0575462962962963, 0.75, 0.4, 0.2, 128
0, 0.2745486111111111, 0.0, 0.25, 0.4, 172
0, 0.6764583333333334, 0.625, 0.05, 0.6, 94
0, 0.5688541666666667, 0.75, 0.45, 0.4, 83
1, 0.6055439814814815, 0.625, 0.3, 0.2, 53
0, 0.5794907407407407, 0.375, 0.7, 0.6, 18
1, 0.685775462962963, 0.375, 0.3, 0.2, 232
0, 0.3291203703703704, 0.0, 0.5, 0.6, 19
0, 0.9640625, 0.875, 0.9, 0.8, 64
1, 0.08166666666666667, 0.625, 0.2, 0.2, 81
1, 0.2075, 0.625, 0.05, 0.2, 111
0, 0.8472222222222222, 0.75, 0.25, 0.2, 122
0, 0.5460648148148148, 0.625, 0.35, 0.6, 152
0, 0.7709143518518519, 0.125, 0.45, 0.4, 48
0, 0.5751041666666666, 0.875, 0.15, 0.4, 20
1, 0.4989351851851852, 0.75, 0.95, 0.2, 57
1, 0.8228009259259259, 0.125, 0.15, 0.2, 61
0, 0.025092592592592593, 0.0, 0.45, 0.8, 46
0, 0.8903587962962963, 0.875, 0.1, 0.8, 30
0, 0.12491898148148148, 0.75, 0.75, 0.6, 18
0, 0.6534606481481482, 0.125, 0.65, 0.8, 95
0, 0.8944675925925926, 0.75, 0.95, 0.4, 13
0, 0.9499537037037037, 0.875, 0.1, 0.4, 43
1, 0.3395486111111111, 0.625, 0.1, 0.2, 100
0, 0.8920486111111111, 0.0, 0.75, 0.6, 50
0, 0.6835300925925926, 0.375, 0.05, 0.4, 92
0, 0.2734722222222222, 0.875, 0.6, 0.6, 26
0, 0.9014236111111111, 0.75, 0.85, 0.6, 14
0, 0.3990625, 0.25, 0.75, 0.2, 90
1, 0.07769675925925926, 0.125, 0.25, 0.2, 34
0, 0.7904050925925926, 0.125, 0.1, 0.2, 22
0, 0.17027777777777778, 0.75, 0.6, 0.2, 186
0, 0.095625, 0.125, 0.95, 0.2, 35
0, 0.922025462962963, 0.125, 1.0, 0.8, 99
0, 0.6442245370370371, 0.0, 0.6, 0.8, 69
0, 0.8016666666666666, 0.0, 0.1, 0.4, 21
0, 0.5630671296296297, 0.0, 0.7, 0.4, 83
0, 0.756875, 0.75, 0.7, 0.4, 41
0, 0.07748842592592593, 0.125, 0.6, 0.4, 53
0, 0.08813657407407408, 0.75, 0.75, 0.2, 37
1, 0.0424537037037037, 0.0, 0.55, 0.2, 25
0, 0.5890277777777778, 0.25, 0.7, 0.2, 126
0, 0.6824074074074075, 0.25, 0.7, 0.6, 112
0, 0.19282407407407406, 0.75, 0.45, 0.8, 33
0, 0.40314814814814814, 0.875, 0.4, 0.8, 66
0, 0.768425925925926, 0.375, 0.1, 0.2, 10
0, 0.017361111111111112, 0.25, 0.8, 0.4, 42
0, 0.7140625, 0.0, 0.2, 0.4, 82
0, 0.5377199074074074, 0.125, 0.8, 0.6, 63
0, 0.6132291666666667, 0.625, 0.2, 0.6, 14
0, 0.6777662037037037, 0.625, 0.1, 0.6, 44
0, 0.12321759259259259, 0.625, 0.45, 0.6, 44
0, 0.7945717592592593, 0.25, 0.15, 0.4, 17
0, 0.04555555555555556, 0.0, 0.65, 0.4, 43
0, 0.023680555555555555, 0.125, 0.7, 0.4, 35
1, 0.46555555555555556, 0.875, 1.0, 0.2, 521
1, 0.15273148148148147, 0.625, 1.0, 0.2, 75
0, 0.5223148148148148, 0.25, 0.75, 0.2, 21
0, 0.16756944444444444, 0.875, 0.55, 0.6, 65
0, 0.48377314814814815, 0.25, 0.95, 0.4, 58
0, 0.9393287037037037, 0.375, 0.25, 0.8, 42
1, 0.8730092592592592, 0.875, 0.6, 0.2, 8
0, 0.8945949074074074, 0.0, 0.05, 0.6, 100
0, 0.30626157407407406, 0.625, 1.0, 0.8, 61
0, 0.6963657407407408, 0.75, 0.5, 0.8, 49
0, 0.6246296296296296, 0.875, 0.8, 0.8, 32
0, 0.4682986111111111, 0.0, 0.35, 0.4, 150
0, 0.12105324074074074, 0.875, 0.85, 0.6, 48
0, 0.2787847222222222, 0.0, 0.55, 0.2, 37
0, 0.932025462962963, 0.25, 0.3, 0.4, 32
0, 0.9586458333333333, 0.75, 0.35, 0.6, 67
0, 0.05054398148148148, 0.125, 0.8, 0.2, 126
0, 0.741099537037037, 0.75, 0.15, 0.8, 36
1, 0.3695486111111111, 0.625, 0.45, 0.2, 77
0, 0.4997800925925926, 0.75, 0.2, 0.8, 131
0, 0.1854861111111111, 0.75, 0.25, 0.6, 61
1, 0.9210532407407407, 0.625, 0.2, 0.2, 47
0, 0.3384490740740741, 0.125, 0.05, 0.2, 52
0, 0.01556712962962963, 0.25, 0.55, 0.6, 49
1, 0.22613425925925926, 0.625, 0.85, 0.2, 41
0, 0.546712962962963, 0.875, 0.3, 0.6, 101
0, 0.8147685185185185, 0.0, 0.25, 0.8, 33
0, 0.2350925925925926, 0.375, 0.5, 0.2, 109
0, 0.990625, 0.125, 0.5, 0.6, 31
1, 0.02246527777777778, 0.0, 0.7, 0.2, 26
0, 0.7656481481481482, 0.0, 0.45, 0.8, 26
0, 0.35863425925925924, 0.375, 0.05, 0.6, 92
1, 0.796875, 0.125, 0.6, 0.2, 21
0, 0.5115162037037037, 0.0, 0.6, 0.6, 85
0, 0.2887384259259259, 0.125, 0.2, 0.6, 32
0, 0.8143287037037037, 0.875, 0.4, 0.4, 36
0, 0.5092939814814815, 0.75, 0.35, 0.2, 61
0, 0.7799884259259259, 0.875, 0.3, 0.8, 24
1, 0.34630787037037036, 0.625, 0.45, 0.2, 58
0, 0.6291666666666667, 0.875, 0.15, 0.6, 57
0, 0.13729166666666667, 0.25, 0.8, 0.6, 47
1, 0.5718518518518518, 0.25, 0.85, 0.2, 48
1, 0.08045138888888889, 0.625, 0.85, 0.2, 65
0, 0.6166666666666667, 0.625, 0.65, 0.6, 21
0, 0.39782407407407405, 0.75, 0.8, 0.8, 72
1, 0.7677314814814815, 0.375, 1.0, 0.2, 35
0, 0.09055555555555556, 0.0, 0.9, 0.8, 60
0, 0.6780092592592593, 0.625, 0.25, 0.8, 87
0, 0.10456018518518519, 0.875, 0.7, 0.8, 17
0, 0.10277777777777777, 0.375, 0.75, 0.8, 25
0, 0.44751157407407405, 0.125, 0.1, 0.8, 18
0, 0.09174768518518518, 0.75, 0.2, 0.2, 27
0, 0.7047685185185185, 0.125, 0.95, 0.6, 99
0, 0.5876388888888889, 0.0, 0.1, 0.8, 23
0, 0.39306712962962964, 0.25, 0.45, 0.8, 130
0, 0.5902546296296296, 0.25, 0.75, 0.6, 62
0, 0.6663310185185185, 0.25, 0.4, 0.8, 36
0, 0.3866898148148148, 0.75, 0.95, 0.2, 92
0, 0.2107638888888889, 0.0, 0.6, 0.8, 111
0, 0.4991087962962963, 0.25, 0.9, 0.8, 74
1, 0.8724768518518519, 0.75, 0.3, 0.2, 44
1, 0.2726736111111111, 0.875, 0.3, 0.2, 57
1, 0.6159375, 0.0, 0.65, 0.2, 59
0, 0.21886574074074075, 0.25, 0.85, 0.8, 25
0, 0.5486226851851852, 0.75, 0.25, 0.4, 177
0, 0.10127314814814815, 0.125, 0.15, 0.6, 45
1, 0.37694444444444447, 0.375, 0.55, 0.2, 43
0, 0.17811342592592594, 0.125, 0.6, 0.2, 56
0, 0.15856481481481483, 0.75, 0.9, 0.6, 159
1, 0.6782754629629629, 0.25, 0.3, 0.2, 46
0, 0.7642129629629629, 0.875, 0.9, 0.2, 25
1, 0.08453703703703704, 0.25, 0.05, 0.2, 106
1, 0.8935763888888889, 0.625, 0.8, 0.2, 26
0, 0.8241087962962963, 0.25, 1.0, 0.4, 55
0, 0.8437268518518518, 0.875, 0.8, 0.4, 26
1, 0.63625, 0.375, 0.05, 0.2, 40
1, 0.21179398148148149, 0.125, 0.65, 0.2, 43
0, 0.9552893518518518, 0.75, 0.45, 0.4, 46
1, 0.37322916666666667, 0.75, 0.6, 0.2, 24
0, 0.19039351851851852, 0.25, 0.95, 0.8, 66
0, 0.6643634259259259, 0.0, 0.4, 0.2, 41
0, 0.3089351851851852, 0.0, 0.85, 0.6, 26
0, 0.7001157407407408, 0.0, 0.05, 0.4, 22
1, 0.6595023148148148, 0.875, 0.25, 0.2, 45
0, 0.05016203703703704, 0.25, 0.8, 0.4, 31
1, 0.8890393518518519, 0.25, 0.2, 0.2, 55
0, 0.9668865740740741, 0.375, 0.85, 0.4, 45
0, 0.02605324074074074, 0.375, 0.35, 0.2, 290
0, 0.5221296296296296, 0.25, 0.2, 0.2, 49
0, 0.887800925925926, 0.375, 0.8, 0.4, 41
0, 0.09753472222222222, 0.875, 0.75, 0.4, 46
1, 0.6701041666666666, 0.875, 0.1, 0.2, 51
1, 0.7459259259259259, 0.875, 0.1, 0.2, 35
0, 0.8519097222222223, 0.0, 0.35, 0.2, 31
1, 0.8584722222222222, 0.875, 0.8, 0.2, 17
0, 0.1786574074074074, 0.0, 0.3, 0.4, 28
0, 0.3146412037037037, 0.0, 0.95, 0.4, 72
0, 0.35747685185185185, 0.75, 0.8, 0.4, 47
0, 0.7557291666666667, 0.375, 0.15, 0.6, 30
1, 0.2376736111111111, 0.375, 0.05, 0.2, 28
1, 0.38733796296296297, 0.75, 0.05, 0.2, 83
0, 0.179375, 0.75, 0.05, 0.8, 25
0, 0.23605324074074074, 0.375, 0.7, 0.8, 54
1, 0.008842592592592593, 0.125, 0.5, 0.2, 54
1, 0.5296875, 0.0, 0.05, 0.2, 17
0, 0.15119212962962963, 0.625, 0.6, 0.4, 129
0, 0.510775462962963, 0.0, 1.0, 0.2, 52
0, 0.20583333333333334, 0.375, 0.85, 0.6, 33
0, 0.6712268518518518, 0.375, 1.0, 0.2, 56
0, 0.467650462962963, 0.25, 0.3, 0.8, 107
0, 0.041886574074074076, 0.0, 0.25, 0.8, 52
1, 0.5684027777777778, 0.0, 0.4, 0.2, 74
0, 0.8497800925925926, 0.625, 0.35, 0.2, 19
1, 0.32569444444444445, 0.75, 0.5, 0.2, 74
1, 0.027337962962962963, 0.25, 0.4, 0.2, 52
0, 0.5607060185185185, 0.0, 0.75, 0.2, 52
0, 0.8332175925925925, 0.0, 0.65, 0.4, 157
0, 0.8971296296296296, 0.75, 0.65, 0.4, 113
0, 0.7674305555555555, 0.0, 0.8, 0.8, 18
0, 0.8377893518518519, 0.25, 0.05, 0.4, 26
0, 0.5897106481481481, 0.125, 1.0, 0.8, 52
1, 0.6299537037037037, 0.25, 0.8, 0.2, 64
0, 0.12200231481481481, 0.0, 0.6, 0.6, 29
0, 0.5413425925925925, 0.0, 0.4, 0.4, 41
0, 0.016828703703703703, 0.375, 0.05, 0.2, 32
0, 0.35185185185185186, 0.25, 0.95, 0.2, 83
1, 0.8389236111111111, 0.25, 0.35, 0.2, 15
0, 0.6385648148148149, 0.875, 0.3, 0.2, 119
1, 0.8441435185185185, 0.75, 0.25, 0.2, 37
1, 0.5817129629629629, 0.875, 0.6, 0.2, 59
1, 0.9141782407407407, 0.25, 0.3, 0.2, 54
0, 0.7328472222222222, 0.75, 0.3, 0.4, 9
0, 0.5224305555555555, 0.625, 0.45, 0.4, 38
0, 0.8889699074074074, 0.25, 0.05, 0.4, 42
0, 0.5917129629629629, 0.25, 0.15, 0.4, 55
0, 0.768125, 0.375, 0.2, 0.4, 22
0, 0.9201388888888888, 0.875, 0.65, 0.2, 101
0, 0.03908564814814815, 0.375, 0.9, 0.6, 184
0, 0.44211805555555556, 0.125, 1.0, 0.4, 16
0, 0.150625, 0.0, 1.0, 0.2, 15
1, 0.8140509259259259, 0.0, 0.8, 0.2, 22
0, 0.05474537037037037, 0.75, 0.45, 0.2, 24
0, 0.21112268518518518, 0.0, 0.4, 0.8, 33
1, 0.518287037037037, 0.125, 0.4, 0.2, 202
0, 0.731574074074074, 0.75, 0.9, 0.6, 29
1, 0.4394212962962963, 0.25, 0.9, 0.2, 76
0, 0.2838541666666667, 0.625, 0.15, 0.4, 24
0, 0.2388425925925926, 0.25, 0.8, 0.8, 140
0, 0.014594907407407407, 0.75, 0.8, 0.2, 105
0, 0.6314120370370371, 0.375, 1.0, 0.2, 68
0, 0.8646643518518519, 0.75, 0.85, 0.8, 44
0, 0.6082638888888889, 0.875, 0.05, 0.2, 61
0, 0.6015856481481482, 0.0, 0.25, 0.6, 130
0, 0.6538773148148148, 0.25, 0.7, 0.8, 29
0, 0.7078703703703704, 0.375, 0.8, 0.8, 25
0, 0.2887268518518519, 0.0, 0.95, 0.8, 70
0, 0.49581018518518516, 0.625, 0.5, 0.2, 50
0, 0.7638888888888888, 0.375, 0.35, 0.2, 43
1, 0.3013194444444444, 0.125, 0.25, 0.2, 94
1, 0.660150462962963, 0.25, 0.75, 0.2, 27
0, 0.7415393518518518, 0.25, 0.1, 0.4, 104
0, 0.32358796296296294, 0.75, 0.3, 0.4, 65
0, 0.636724537037037, 0.75, 0.7, 0.6, 25
0, 0.1709837962962963, 0.25, 0.2, 0.2, 23
0, 0.04703703703703704, 0.125, 1.0, 0.8, 19
0, 0.887650462962963, 0.25, 1.0, 0.2, 50
0, 0.7328703703703704, 0.375, 0.95, 0.8, 29
1, 0.10449074074074075, 0.125, 0.15, 0.2, 30
0, 0.8592013888888889, 0.125, 0.6, 0.6, 31
0, 0.2679050925925926, 0.375, 0.15, 0.8, 47
0, 0.9628587962962963, 0.625, 0.5, 0.8, 41
0, 0.9614699074074075, 0.25, 0.75, 0.4, 75
0, 0.7860648148148148, 0.375, 0.25, 0.6, 32
0, 0.43144675925925924, 0.375, 0.5, 0.2, 20
0, 0.5778472222222222, 0.375, 0.25, 0.8, 254
0, 0.9010185185185186, 0.25, 0.3, 0.2, 33
0, 0.3489236111111111, 0.625, 0.75, 0.8, 44
0, 0.10922453703703704, 0.25, 1.0, 0.8, 34
1, 0.37017361111111113, 0.875, 0.5, 0.2, 54
0, 0.34228009259259257, 0.0, 0.3, 0.6, 30
0, 0.8658217592592593, 0.875, 0.5, 0.2, 115
0, 0.0010416666666666667, 0.375, 0.95, 0.4, 43
0, 0.4379282407407407, 0.875, 0.8, 0.8, 15
0, 0.5466550925925926, 0.375, 0.7, 0.8, 46
1, 0.426875, 0.375, 0.2, 0.2, 27
0, 0.09792824074074075, 0.375, 0.8, 0.2, 47
0, 0.7374305555555556, 0.0, 0.55, 0.4, 117
0, 0.7970138888888889, 0.0, 0.1, 0.6, 22
0, 0.2791666666666667, 0.375, 0.1, 0.4, 96
0, 0.06822916666666666, 0.0, 0.95, 0.6, 72
0, 0.7603009259259259, 0.375, 0.65, 0.4, 78
0, 0.7456018518518519, 0.125, 0.05, 0.4, 389
0, 0.7755555555555556, 0.875, 0.95, 0.2, 57
1, 0.6976041666666667, 0.75, 0.65, 0.2, 26
0, 0.970925925925926, 0.0, 0.65, 0.4, 18
0, 0.5096527777777777, 0.875, 0.2, 0.6, 125
0, 0.25862268518518516, 0.375, 0.8, 0.4, 128
0, 0.42560185185185184, 0.875, 0.75, 0.8, 28
0, 0.18703703703703703, 0.875, 0.05, 0.2, 31
0, 0.20319444444444446, 0.75, 0.85, 0.4, 46
0, 0.19020833333333334, 0.625, 0.4, 0.8, 65
0, 0.4995833333333333, 0.375, 0.7, 0.4, 55
0, 0.31019675925925927, 0.375, 0.8, 0.6, 56
0, 0.42766203703703703, 0.375, 0.95, 0.6, 51
0, 0.16630787037037037, 0.375, 0.3, 0.2, 155
0, 0.6020717592592593, 0.25, 0.3, 0.8, 40
0, 0.8690625, 0.0, 0.55, 0.6, 27
0, 0.08877314814814814, 0.0, 0.25, 0.4, 62
0, 0.37211805555555555, 0.25, 0.35, 0.6, 88
0, 0.2103472222222222, 0.25, 0.4, 0.4, 28
0, 0.804050925925926, 0.625, 0.8, 0.8, 41
0, 0.04178240740740741, 0.375, 0.6, 0.8, 115
1, 0.6444444444444445, 0.625, 0.6, 0.2, 29
0, 0.8263657407407408, 0.375, 0.65, 0.4, 94
1, 0.26158564814814816, 0.75, 0.4, 0.2, 42
0, 0.326875, 0.875, 1.0, 0.2, 49
0, 0.502962962962963, 0.875, 0.75, 0.4, 72
0, 0.1346527777777778, 0.875, 0.5, 0.8, 42
0, 0.6911458333333333, 0.0, 0.45, 0.6, 41
0, 0.2951388888888889, 0.875, 0.05, 0.8, 31
1, 0.3298726851851852, 0.25, 0.9, 0.2, 128
0, 0.21564814814814814, 0.875, 0.1, 0.8, 46
0, 0.2177662037037037, 0.75, 0.6, 0.8, 48
0, 0.8106018518518519, 0.375, 0.85, 0.2, 62
0, 0.3325810185185185, 0.625, 0.45, 0.8, 189
1, 0.24829861111111112, 0.25, 0.9, 0.2, 54
0, 0.6823032407407408, 0.875, 0.05, 0.2, 115
0, 0.4386689814814815, 0.125, 0.45, 0.6, 74
0, 0.6801041666666666, 0.125, 0.95, 0.4, 45
1, 0.7537384259259259, 0.75, 0.35, 0.2, 56
0, 0.653287037037037, 0.875, 0.3, 0.2, 102
0, 0.676412037037037, 0.375, 1.0, 0.4, 72
0, 0.05778935185185185, 0.375, 0.9, 0.4, 27
0, 0.05545138888888889, 0.875, 0.65, 0.2, 213
0, 0.2662962962962963, 0.875, 0.4, 0.8, 58
0, 0.7586458333333334, 0.625, 0.8, 0.4, 47
0, 0.9105092592592593, 0.25, 0.1, 0.8, 70
1, 0.1674189814814815, 0.25, 0.45, 0.2, 36
0, 0.9779513888888889, 0.625, 0.9, 0.4, 18
0, 0.9967939814814815, 0.75, 0.5, 0.2, 17
0, 0.0687962962962963, 0.375, 0.85, 0.4, 41
0, 0.35497685185185185, 0.25, 0.6, 0.4, 159
0, 0.9136342592592592, 0.0, 0.75, 0.6, 20
0, 0.9520138888888889, 0.875, 0.75, 0.2, 19
0, 0.29532407407407407, 0.625, 0.75, 0.2, 60
0, 0.5289467592592593, 0.625, 0.9, 0.8, 14
1, 0.41199074074074077, 0.0, 0.15, 0.2, 65
0, 0.8722685185185185, 0.875, 0.3, 0.8, 97
0, 0.9172800925925926, 0.75, 0.05, 0.4, 17
0, 0.287962962962963, 0.375, 0.45, 0.6, 87
0, 0.01, 0.625, 0.1, 0.8, 57
0, 0.588287037037037, 0.0, 0.15, 0.6, 59
0, 0.17482638888888888, 0.875, 0.3, 0.6, 16
0, 0.21631944444444445, 0.125, 0.25, 0.4, 37
0, 0.679525462962963, 0.875, 0.4, 0.2, 22
0, 0.32238425925925923, 0.25, 0.3, 0.4, 26
0, 0.5716319444444444, 0.125, 0.6, 0.8, 103
0, 0.4333564814814815, 0.875, 0.25, 0.8, 70
1, 0.30311342592592594, 0.75, 0.15, 0.2, 79
0, 0.09122685185185185, 0.625, 0.75, 0.8, 40
0, 0.5200925925925926, 0.75, 0.5, 0.2, 79
0, 0.1961226851851852, 0.75, 0.9, 0.2, 191
0, 0.07782407407407407, 0.625, 0.4, 0.6, 66
1, 0.4716087962962963, 0.125, 0.5, 0.2, 79
1, 0.7328125, 0.25, 0.1, 0.2, 19
1, 0.9282870370370371, 0.875, 0.1, 0.2, 41
1, 0.9673842592592593, 0.375, 0.45, 0.2, 29
1, 0.2244560185185185, 0.125, 0.3, 0.2, 47
0, 0.03023148148148148, 0.75, 0.4, 0.6, 131
1, 0.3744212962962963, 0.375, 0.65, 0.2, 29
0, 0.2274884259259259, 0.375, 0.85, 0.4, 29
0, 0.7516203703703703, 0.625, 0.95, 0.4, 62
0, 0.9988425925925926, 0.625, 1.0, 0.2, 88
0, 0.11496527777777778, 0.0, 0.6, 0.8, 52
0, 0.15935185185185186, 0.75, 0.35, 0.6, 21
1, 0.6068287037037037, 0.75, 0.2, 0.2, 90
0, 0.41681712962962963, 0.25, 0.95, 0.8, 40
1, 0.8957407407407407, 0.875, 0.2, 0.2, 24
0, 0.5379282407407407, 0.25, 0.75, 0.4, 34
0, 0.1488773148148148, 0.0, 0.35, 0.6, 33
0, 0.13457175925925927, 0.375, 0.75, 0.6, 45
1, 0.5605902777777778, 0.25, 0.95, 0.2, 70
0, 0.08533564814814815, 0.0, 0.3, 0.6, 46
1, 0.9590162037037037, 0.25, 0.75, 0.2, 88
1, 0.3046527777777778, 0.375, 0.2, 0.2, 37
1, 0.9046296296296297, 0.0, 0.55, 0.2, 31
0, 0.21600694444444443, 0.875, 0.75, 0.2, 37
0, 0.9671296296296297, 0.125, 0.2, 0.8, 11
0, 0.8858333333333334, 0.875, 0.1, 0.8, 38
0, 0.577488425925926, 0.125, 0.25, 0.6, 41
0, 0.0422337962962963, 0.25, 0.55, 0.2, 61
0, 0.03361111111111111, 0.0, 0.8, 0.4, 61
1, 0.08127314814814815, 0.25, 0.25, 0.2, 17
0, 0.20958333333333334, 0.75, 0.45, 0.8, 69
0, 0.09707175925925926, 0.375, 0.3, 0.8, 84
0, 0.8259722222222222, 0.375, 0.85, 0.8, 80
1, 0.9578587962962963, 0.25, 0.25, 0.2, 46
0, 0.5392476851851852, 0.875, 0.15, 0.6, 12
0, 0.4905439814814815, 0.375, 1.0, 0.8, 85
0, 0.5885532407407408, 0.75, 0.4, 0.2, 54
0, 0.4152430555555556, 0.875, 0.95, 0.4, 27
1, 0.7448032407407408, 0.125, 0.7, 0.2, 57
0, 0.8059027777777777, 0.25, 0.9, 0.2, 35
0, 0.4672685185185185, 0.625, 0.8, 0.2, 51
0, 0.3485648148148148, 0.625, 0.5, 0.4, 65
0, 0.8424305555555556, 0.625, 0.3, 0.6, 20
0, 0.957488425925926, 0.75, 0.3, 0.2, 11
0, 0.6226273148148148, 0.75, 0.5, 0.8, 15
0, 0.13203703703703704, 0.125, 0.35, 0.4, 13
1, 0.8892824074074074, 0.125, 0.6, 0.2, 9
0, 0.27145833333333336, 0.125, 0.45, 0.4, 32
0, 0.6046412037037037, 0.875, 0.1, 0.8, 105
0, 0.7884606481481482, 0.0, 0.15, 0.6, 51
0, 0.4065856481481481, 0.375, 1.0, 0.8, 66
1, 0.36962962962962964, 0.375, 0.5, 0.2, 21
0, 0.7707291666666667, 0.125, 0.45, 0.4, 34
0, 0.8222569444444444, 0.875, 0.6, 0.4, 44
0, 0.6046412037037037, 0.75, 0.6, 0.8, 60
0, 0.8368865740740741, 0.125, 0.75, 0.4, 169
0, 0.4537962962962963, 0.125, 0.65, 0.6, 50
1, 0.7901273148148148, 0.75, 0.65, 0.2, 19
0, 0.804074074074074, 0.75, 0.05, 0.6, 127
0, 0.06528935185185185, 0.125, 0.5, 0.2, 67
0, 0.07979166666666666, 0.75, 0.65, 0.4, 28
0, 0.07945601851851852, 0.25, 0.35, 0.4, 26
0, 0.6077199074074074, 0.125, 0.3, 0.4, 25
1, 0.02826388888888889, 0.125, 0.1, 0.2, 78
1, 0.8793865740740741, 0.75, 0.85, 0.2, 48
0, 0.11350694444444444, 0.625, 0.1, 0.8, 35
0, 0.5750578703703704, 0.375, 0.4, 0.8, 49
0, 0.5419212962962963, 0.75, 0.15, 0.6, 72
0, 0.7555324074074075, 0.75, 0.75, 0.4, 58
0, 0.7317361111111111, 0.875, 0.05, 0.4, 47
1, 0.8231018518518518, 0.875, 0.35, 0.2, 20
1, 0.32238425925925923, 0.125, 0.9, 0.2, 20
0, 0.24480324074074075, 0.625, 0.7, 0.6, 62
0, 0.35484953703703703, 0.25, 0.4, 0.4, 63
0, 0.2992361111111111, 0.75, 0.1, 0.6, 95
1, 0.7671643518518518, 0.375, 0.4, 0.2, 30
0, 0.04353009259259259, 0.75, 1.0, 0.4, 30
0, 0.9727314814814815, 0.0, 0.75, 0.2, 28
1, 0.1288425925925926, 0.375, 0.2, 0.2, 33
1, 0.47988425925925926, 0.125, 0.1, 0.2, 71
0, 0.3180439814814815, 0.25, 0.85, 0.6, 24
1, 0.12474537037037037, 0.375, 0.95, 0.2, 143
1, 0.39444444444444443, 0.25, 0.4, 0.2, 112
0, 0.9089236111111111, 0.75, 0.7, 0.4, 20
1, 0.7555092592592593, 0.125, 0.95, 0.2, 44
1, 0.3462384259259259, 0.625, 0.8, 0.2, 51
